ts,pos_id,token_symbol,token_mint,token_program,is_token2022,token_extensions,exit_state,exit_reason,route_name,route_order,vsol_at_trigger,vsol_at_sell,migration_age,dex_id,pool_address,simulation_ok,simulation_error,custom_error_code,tx_sent,tx_sig,confirmed,confirm_error,jupiter_price_impact_pct,fallback_used,final_status,error_class,notes
2026-07-06T21:43:45,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:44:46,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:45:48,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:46:49,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:47:51,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:48:52,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:50:03,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:51:14,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:52:15,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:53:26,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:54:37,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:55:38,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:56:39,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:57:39,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:58:40,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T23:17:06,6uwiVdEpafM9oKDXnqEu1HRid8yNoXLBFmk6Vvdupump,6uwiVdEp,6uwiVdEpafM9oKDXnqEu1HRid8yNoXLBFmk6Vvdupump,TokenzQdBNbLqP5VEhdkAS6EPFLC1PHnBqCXEpPxuEb,True,,BONDING_CURVE_T22,,BONDING_CURVE_T22_LOCAL,,,,,,,False,,,,,False,,,,failed,bc_t22_build_failed,build_err:Blockhash cache empty — local build blocked (refreshes every 2s)
2026-07-07T00:21:13,9hTFY1NQnaGDQRB5ynkqRSXKGLip2V8xANeij1WCpump,9hTFY1NQ,9hTFY1NQnaGDQRB5ynkqRSXKGLip2V8xANeij1WCpump,TokenzQdBNbLqP5VEhdkAS6EPFLC1PHnBqCXEpPxuEb,True,,BONDING_CURVE_T22,,BONDING_CURVE_T22_LOCAL,,,,,,,False,,,,,False,,,,failed,bc_t22_build_failed,build_err:Blockhash cache empty — local build blocked (refreshes every 2s)
2026-07-07T00:21:39,DJ4DS3MsRHu12Mnh2KURJW1jPSkhjANhe2eruAPppump,DJ4DS3Ms,DJ4DS3MsRHu12Mnh2KURJW1jPSkhjANhe2eruAPppump,TokenzQdBNbLqP5VEhdkAS6EPFLC1PHnBqCXEpPxuEb,True,,BONDING_CURVE_T22,,BONDING_CURVE_T22_LOCAL,,,,,,,False,,,,,False,,,,failed,bc_t22_build_failed,build_err:Blockhash cache empty — local build blocked (refreshes every 2s)
2026-07-07T00:21:39,DJ4DS3MsRHu12Mnh2KURJW1jPSkhjANhe2eruAPppump,DJ4DS3Ms,DJ4DS3MsRHu12Mnh2KURJW1jPSkhjANhe2eruAPppump,TokenzQdBNbLqP5VEhdkAS6EPFLC1PHnBqCXEpPxuEb,True,,BONDING_CURVE_T22,,BONDING_CURVE_T22_LOCAL,,,,,,,False,,,,,False,,,,failed,bc_t22_build_failed,build_err:Blockhash cache empty — local build blocked (refreshes every 2s)
2026-07-07T00:21:44,DJ4DS3MsRHu12Mnh2KURJW1jPSkhjANhe2eruAPppump,DJ4DS3Ms,DJ4DS3MsRHu12Mnh2KURJW1jPSkhjANhe2eruAPppump,TokenzQdBNbLqP5VEhdkAS6EPFLC1PHnBqCXEpPxuEb,True,,BONDING_CURVE_T22,,BONDING_CURVE_T22_LOCAL,,,,,,,False,,,,,False,,,,failed,bc_t22_build_failed,build_err:Blockhash cache empty — local build blocked (refreshes every 2s)
